application_id,continent,applicant_country,visa_type,processing_center,application_date,biometrics_date,biometrics_delay_days,decision_date,processing_days,document_verification_delay,employer,employer_size,salary_usd,applicant_age,education_level,has_job_experience,full_time_flag,case_status,fraud_risk_score,sponsor_country
APP046383,Oceania,Australia,Tourist,Sydney Consulate,07-12-2022,29-12-2022,22,14-02-2023,69,9,TechSolutions,815,17970,34,Bachelor's,Y,Y,Approved,0.286,Australia
APP046384,Asia,India,F1,Sydney Consulate,04-02-2021,21-02-2021,17,13-05-2021,98,5,GlobalHire,580,14944,21,Bachelor's,Y,Y,Approved,0.133,India
APP046385,Africa,Egypt,Work (Other),Mumbai Consulate,25-05-2023,29-05-2023,4,31-08-2023,98,6,FinServ,648,35433,27,Diploma,N,N,Approved,0.173,Egypt
APP046386,Oceania,Australia,Work (Other),Paris Consulate,29-06-2021,29-06-2021,0,22-11-2021,146,1,MediHealth,945,93727,42,Master's,Y,N,Approved,0.136,Australia
APP046387,Asia,Philippines,H4,Tokyo Consulate,04-05-2020,23-05-2020,19,15-07-2020,72,6,GlobalHire,952,1000,37,Bachelor's,Y,Y,Denied,0.155,Philippines
APP046388,North America,Mexico,H4,Hyderabad Consulate,26-09-2024,12-10-2024,16,08-11-2024,43,6,EduWorld,234,29014,36,Bachelor's,Y,Y,Approved,0.224,Mexico
APP046389,Asia,UAE,Tourist,Paris Consulate,24-10-2019,30-10-2019,6,29-12-2019,66,9,BuildIt,602,9700,42,Bachelor's,Y,Y,Approved,0.275,UAE
APP046390,North America,USA,H1B,Tokyo Consulate,05-03-2023,09-03-2023,4,07-09-2023,186,10,InfoCorp,704,95093,39,Diploma,Y,Y,Approved,0.023,USA
APP046391,Asia,India,H1B,Delhi Consulate,16-12-2020,25-12-2020,9,21-04-2021,126,5,FinServ,260,33327,40,Master's,Y,Y,Approved,0.099,India
APP046392,Europe,Netherlands,Tourist,Dubai Consulate,12-04-2018,17-04-2018,5,21-04-2018,9,6,FinServ,1380,23523,24,Bachelor's,Y,N,Approved,0.218,Netherlands
APP046393,South America,Argentina,H4,Hyderabad Consulate,13-02-2018,27-02-2018,14,10-05-2018,86,4,MediHealth,31,29391,40,Bachelor's,Y,N,Approved,0.17,Argentina
APP046394,South America,Argentina,Tourist,Tokyo Consulate,03-11-2020,13-11-2020,10,29-11-2020,26,9,MediHealth,1166,29304,41,High School,N,N,Approved,0.302,Argentina
APP046395,Europe,Poland,F1,Mumbai Consulate,25-07-2021,06-08-2021,12,21-11-2021,119,13,EduWorld,163,10066,23,Diploma,Y,N,Approved,0.135,Poland
APP046396,Asia,China,Work (Other),London Consulate,09-05-2022,22-05-2022,13,09-08-2022,92,2,BuildIt,299,50502,33,Master's,N,Y,Denied,0.136,China
APP046397,Asia,Japan,F1,Bangalore Consulate,28-02-2021,08-03-2021,8,27-04-2021,58,0,N/A,0,0,26,Bachelor's,N,Y,Approved,0.179,N/A
APP046398,North America,USA,F1,Mumbai Consulate,11-09-2021,21-09-2021,10,31-12-2021,111,4,GlobalHire,547,12779,23,Bachelor's,N,N,Denied,0.179,USA
APP046399,Europe,Poland,Business,Chicago Consulate,30-07-2024,23-08-2024,24,24-08-2024,25,1,N/A,0,0,22,Master's,N,N,Approved,0.202,N/A
APP046400,Europe,Netherlands,F1,Mumbai Consulate,18-09-2023,09-10-2023,21,29-12-2023,102,0,BuildIt,715,13684,19,Bachelor's,N,Y,Approved,0.1,Netherlands
APP046401,Asia,Japan,B1/B2,Bangalore Consulate,27-06-2022,20-07-2022,23,03-08-2022,37,1,BuildIt,602,6881,41,Bachelor's,Y,Y,Denied,0.354,Japan
APP046402,Europe,UK,F1,London Consulate,05-10-2024,13-10-2024,8,14-01-2025,101,0,EduWorld,748,14615,19,Bachelor's,Y,Y,Approved,0.103,UK
APP046403,Oceania,Australia,Family,Dubai Consulate,28-05-2025,28-05-2025,0,03-09-2025,98,2,MediHealth,999,13458,39,High School,Y,Y,Approved,0.166,Australia
APP046404,Europe,UK,H1B,Berlin Consulate,06-11-2024,02-12-2024,26,13-04-2025,158,1,GlobalHire,788,78689,33,Bachelor's,Y,Y,Approved,0.081,UK
APP046405,Africa,Kenya,Student (Other),Toronto Consulate,21-03-2020,09-04-2020,19,21-06-2020,92,6,GlobalHire,200,1000,25,High School,Y,Y,Approved,0.191,Kenya
APP046406,Europe,France,Business,Bangalore Consulate,18-12-2022,28-12-2022,10,12-02-2023,56,5,GlobalHire,119,12561,21,High School,Y,N,Approved,0.168,France
APP046407,Africa,Egypt,F1,San Francisco Consulate,09-12-2021,27-12-2021,18,12-02-2022,65,3,FinServ,1914,1000,19,Bachelor's,Y,Y,Approved,0.165,Egypt
APP046408,Europe,Poland,Family,New York Consulate,30-05-2019,19-06-2019,20,09-08-2019,71,3,FinServ,598,24223,30,Bachelor's,Y,Y,Approved,0.157,Poland
APP046409,Asia,China,H1B,Chicago Consulate,28-11-2018,03-12-2018,5,29-04-2019,152,10,TechSolutions,897,83612,27,Bachelor's,Y,N,Approved,0.143,China
APP046410,Europe,UK,Tourist,New York Consulate,03-04-2021,17-04-2021,14,16-06-2021,74,27,MediHealth,502,17885,18,Master's,Y,Y,Approved,0.148,UK
APP046411,Oceania,Australia,B1/B2,New York Consulate,21-07-2019,10-08-2019,20,12-09-2019,53,29,GlobalHire,79,25881,44,Diploma,N,Y,Approved,0.204,Australia
APP046412,Oceania,New Zealand,F1,Delhi Consulate,17-02-2024,09-03-2024,21,10-05-2024,83,3,GlobalHire,175,3904,21,Master's,Y,Y,Approved,0.196,New Zealand
APP046413,North America,USA,L1,New York Consulate,22-08-2021,28-08-2021,6,07-11-2021,77,0,GlobalHire,384,68916,26,Master's,N,N,Approved,0.138,USA
APP046414,Africa,Nigeria,J1,Bangalore Consulate,02-07-2022,10-07-2022,8,13-08-2022,42,3,InfoCorp,2270,26068,51,Master's,Y,Y,Withdrawn,0.213,Nigeria
APP046415,North America,USA,Work (Other),Chicago Consulate,06-01-2025,11-01-2025,5,23-04-2025,107,3,TechSolutions,77,118274,31,Master's,Y,N,Approved,0.13,USA
APP046416,Africa,Nigeria,Student (Other),New York Consulate,03-11-2022,19-11-2022,16,02-02-2023,91,8,GlobalHire,522,14631,27,Master's,Y,N,Approved,0.169,Nigeria
APP046417,South America,Colombia,F1,Berlin Consulate,20-03-2021,03-04-2021,14,24-06-2021,96,12,N/A,0,0,23,Bachelor's,Y,N,Approved,0.214,N/A
APP046418,Oceania,New Zealand,B1/B2,Berlin Consulate,21-01-2024,29-01-2024,8,15-03-2024,54,5,FinServ,320,11649,44,Bachelor's,N,Y,Approved,0.309,New Zealand
APP046419,Oceania,New Zealand,F1,Chennai Consulate,19-08-2024,10-09-2024,22,21-11-2024,94,2,TechSolutions,482,18271,20,Diploma,N,Y,Approved,0.157,New Zealand
APP046420,Africa,South Africa,H4,Dubai Consulate,03-06-2025,09-06-2025,6,31-08-2025,89,5,EduWorld,207,15058,36,Bachelor's,Y,Y,Approved,0.121,South Africa
APP046421,Africa,South Africa,H4,Tokyo Consulate,18-05-2021,19-05-2021,1,01-08-2021,75,3,TechSolutions,78,20497,41,Bachelor's,N,Y,Approved,0.153,South Africa
APP046422,North America,USA,Work (Other),Sydney Consulate,24-10-2019,01-11-2019,8,17-01-2020,85,0,MediHealth,295,91543,33,Master's,N,Y,Denied,0.269,USA
APP046423,Asia,Philippines,Business,Delhi Consulate,18-03-2019,17-04-2019,30,31-03-2019,13,3,FinServ,102,30242,30,Bachelor's,N,N,Approved,0.328,Philippines
APP046424,Oceania,New Zealand,Tourist,Delhi Consulate,23-09-2019,02-10-2019,9,18-10-2019,25,6,BuildIt,432,20891,39,Bachelor's,N,Y,Approved,0.204,New Zealand
APP046425,Europe,Germany,Tourist,Berlin Consulate,15-04-2021,31-05-2021,46,04-06-2021,50,8,N/A,0,0,39,Diploma,N,N,Approved,0.189,N/A
APP046426,South America,Colombia,H4,London Consulate,15-01-2025,20-01-2025,5,03-04-2025,78,1,MediHealth,578,33751,31,Bachelor's,Y,N,Approved,0.19,Colombia
APP046427,Europe,Poland,L1,San Francisco Consulate,02-06-2020,29-06-2020,27,13-08-2020,72,6,N/A,0,0,30,Bachelor's,Y,Y,Approved,0.14,N/A
APP046428,Oceania,New Zealand,F1,San Francisco Consulate,12-03-2020,06-04-2020,25,05-06-2020,85,11,N/A,0,0,23,Master's,Y,N,Approved,0.175,N/A
APP046429,Oceania,Australia,B1/B2,Dubai Consulate,15-12-2022,06-01-2023,22,10-01-2023,26,5,MediHealth,2158,10601,44,Master's,Y,N,Approved,0.24,Australia
APP046430,South America,Argentina,Student (Other),Dubai Consulate,30-08-2023,11-09-2023,12,08-12-2023,100,2,BuildIt,33,11491,23,High School,Y,Y,Approved,0.245,Argentina
APP046431,Oceania,Australia,Student (Other),Mumbai Consulate,02-05-2018,21-05-2018,19,30-06-2018,59,3,TechSolutions,2931,10379,24,Master's,Y,N,Approved,0.167,Australia
APP046432,Oceania,New Zealand,L1,Mumbai Consulate,31-12-2022,15-01-2023,15,13-03-2023,72,0,BuildIt,219,53428,39,Bachelor's,Y,Y,Approved,0.164,New Zealand
APP046433,Asia,Japan,Student (Other),Chicago Consulate,25-09-2022,15-10-2022,20,09-01-2023,106,2,TechSolutions,2297,4092,19,Bachelor's,Y,Y,Approved,0.126,Japan
APP046434,Asia,China,Work (Other),Bangalore Consulate,12-09-2018,24-09-2018,12,02-12-2018,81,1,GlobalHire,2999,51687,34,Bachelor's,Y,N,Approved,0.292,China
APP046435,Asia,Pakistan,J1,Bangalore Consulate,07-01-2019,22-01-2019,15,03-03-2019,55,0,EduWorld,1293,24717,44,Bachelor's,N,N,Approved,0.248,Pakistan
APP046436,Asia,Bangladesh,Work (Other),Sydney Consulate,23-02-2020,16-03-2020,22,26-05-2020,93,1,EduWorld,320,95233,31,Master's,Y,N,Approved,0.142,Bangladesh
APP046437,Asia,Pakistan,Family,Mumbai Consulate,14-03-2024,20-03-2024,6,26-05-2024,73,4,FinServ,209,20896,29,High School,Y,Y,Approved,0.254,Pakistan
APP046438,Oceania,Australia,L1,Mumbai Consulate,10-01-2025,10-01-2025,0,14-05-2025,124,12,N/A,0,0,30,Master's,Y,N,Approved,0.167,N/A
APP046439,Europe,Netherlands,B1/B2,Hyderabad Consulate,28-07-2018,18-08-2018,21,04-08-2018,7,4,BuildIt,185,19209,42,High School,Y,N,Approved,0.333,Netherlands
APP046440,North America,Mexico,L1,Bangalore Consulate,13-04-2020,15-04-2020,2,24-07-2020,102,2,InfoCorp,4578,36099,38,Bachelor's,Y,Y,Approved,0.123,Mexico
APP046441,North America,Mexico,B1/B2,Berlin Consulate,28-06-2021,06-07-2021,8,24-08-2021,57,3,N/A,0,0,26,Bachelor's,N,Y,Approved,0.163,N/A
APP046442,Africa,South Africa,B1/B2,Berlin Consulate,13-12-2021,06-01-2022,24,16-01-2022,34,5,FinServ,165,15244,27,Bachelor's,N,Y,Approved,0.211,South Africa
APP046443,North America,Mexico,Tourist,Chicago Consulate,20-05-2024,20-05-2024,0,26-05-2024,6,3,BuildIt,564,30857,38,Master's,N,N,Approved,0.276,Mexico
APP046444,North America,Canada,H1B,San Francisco Consulate,17-02-2025,07-03-2025,18,22-06-2025,125,7,N/A,0,0,34,Master's,Y,Y,Approved,0.086,N/A
APP046445,South America,Colombia,B1/B2,Dubai Consulate,22-11-2020,24-12-2020,32,09-01-2021,48,13,MediHealth,200,19782,34,Master's,Y,Y,Approved,0.294,Colombia
APP046446,North America,USA,F1,Sydney Consulate,07-09-2019,23-09-2019,16,01-01-2020,116,1,FinServ,1151,18521,23,High School,N,Y,Approved,0.121,USA
APP046447,North America,Canada,Student (Other),Chennai Consulate,26-06-2021,07-07-2021,11,18-10-2021,114,0,InfoCorp,3961,9977,18,Master's,N,Y,Approved,0.187,Canada
APP046448,Africa,Nigeria,F1,Bangalore Consulate,28-03-2019,07-04-2019,10,26-06-2019,90,5,MediHealth,758,11107,20,Bachelor's,Y,Y,Approved,0.264,Nigeria
APP046449,Africa,Egypt,Work (Other),San Francisco Consulate,24-04-2022,26-04-2022,2,06-07-2022,73,1,BuildIt,1855,57084,27,Master's,Y,Y,Approved,0.136,Egypt
APP046450,Europe,Germany,Family,San Francisco Consulate,02-12-2020,26-12-2020,24,26-03-2021,114,14,N/A,0,0,37,PhD,Y,N,Approved,0.122,N/A
APP046451,North America,Mexico,Business,New York Consulate,11-07-2021,20-07-2021,9,29-07-2021,18,8,TechSolutions,1423,1010,41,Master's,N,Y,Approved,0.216,Mexico
APP046452,Asia,Bangladesh,F1,New York Consulate,26-03-2024,26-03-2024,0,08-07-2024,104,5,BuildIt,842,13288,22,PhD,Y,Y,Approved,0.162,Bangladesh
APP046453,Africa,Egypt,F1,London Consulate,04-06-2021,30-06-2021,26,30-09-2021,118,4,FinServ,83,7927,23,Diploma,Y,Y,Approved,0.263,Egypt
APP046454,Asia,Pakistan,B1/B2,Paris Consulate,31-01-2020,12-02-2020,12,02-03-2020,31,2,MediHealth,119,20251,40,High School,Y,Y,Approved,0.187,Pakistan
APP046455,North America,Mexico,H1B,Delhi Consulate,12-01-2020,28-01-2020,16,03-05-2020,112,6,N/A,0,0,32,Bachelor's,Y,Y,Approved,0.205,N/A
APP046456,Asia,Pakistan,B1/B2,New York Consulate,14-05-2018,05-06-2018,22,10-06-2018,27,14,MediHealth,245,24927,47,Diploma,Y,Y,Denied,0.261,Pakistan
APP046457,Oceania,Australia,Work (Other),Paris Consulate,13-03-2020,28-03-2020,15,01-07-2020,110,1,BuildIt,1198,70201,31,Diploma,N,Y,Approved,0.149,Australia
APP046458,Asia,Japan,F1,Paris Consulate,05-07-2021,20-07-2021,15,05-11-2021,123,18,GlobalHire,1218,12386,23,Bachelor's,Y,Y,Approved,0.121,Japan
APP046459,Asia,Japan,L1,Chennai Consulate,09-11-2022,05-12-2022,26,26-03-2023,137,10,BuildIt,165,16781,35,High School,N,N,Approved,0.185,Japan
APP046460,Oceania,Australia,Family,Toronto Consulate,05-11-2024,17-11-2024,12,01-02-2025,88,2,BuildIt,467,25365,30,Diploma,Y,N,Denied,0.119,Australia
APP046461,Asia,Pakistan,H1B,Chennai Consulate,05-09-2022,10-10-2022,35,30-12-2022,116,7,N/A,0,0,31,Bachelor's,Y,Y,Approved,0.202,N/A
APP046462,South America,Colombia,B1/B2,Bangalore Consulate,09-08-2023,09-08-2023,0,13-09-2023,35,17,FinServ,75,12864,23,PhD,N,Y,Approved,0.289,Colombia
APP046463,Oceania,Australia,Tourist,Bangalore Consulate,21-06-2023,12-07-2023,21,15-08-2023,55,4,GlobalHire,106,30353,33,PhD,Y,Y,Approved,0.228,Australia
APP046464,Europe,UK,F1,Bangalore Consulate,28-12-2023,09-01-2024,12,02-04-2024,96,3,GlobalHire,835,6346,23,Bachelor's,Y,N,Approved,0.244,UK
APP046465,Africa,Nigeria,H4,Chennai Consulate,24-09-2024,08-10-2024,14,27-11-2024,64,4,BuildIt,255,34166,46,Bachelor's,Y,Y,Denied,0.166,Nigeria
APP046466,Oceania,New Zealand,F1,Delhi Consulate,01-02-2021,12-02-2021,11,09-06-2021,128,19,FinServ,118,12948,25,Master's,Y,Y,Denied,0.138,New Zealand
APP046467,North America,Canada,Work (Other),Delhi Consulate,21-12-2019,03-01-2020,13,14-03-2020,84,2,FinServ,3608,73940,31,PhD,N,Y,Approved,0.121,Canada
APP046468,Africa,Kenya,H4,Chicago Consulate,12-07-2020,23-07-2020,11,19-08-2020,38,4,N/A,0,0,42,Diploma,N,Y,Approved,0.245,N/A
APP046469,Africa,South Africa,J1,Mumbai Consulate,07-04-2020,23-04-2020,16,07-06-2020,61,0,InfoCorp,208,29047,42,PhD,N,Y,Approved,0.189,South Africa
APP046470,South America,Chile,B1/B2,Dubai Consulate,26-11-2024,17-12-2024,21,30-12-2024,34,12,BuildIt,1292,4157,29,Bachelor's,Y,Y,Approved,0.191,Chile
APP046471,South America,Argentina,H4,London Consulate,28-08-2023,16-09-2023,19,01-11-2023,65,2,EduWorld,1008,29592,35,Bachelor's,N,N,Approved,0.313,Argentina
APP046472,Oceania,New Zealand,Work (Other),London Consulate,13-02-2021,24-02-2021,11,19-05-2021,95,4,FinServ,241,79532,35,Master's,N,Y,Approved,0.185,New Zealand
APP046473,Oceania,Australia,Family,San Francisco Consulate,09-04-2021,18-04-2021,9,21-06-2021,73,0,EduWorld,1436,18826,39,High School,Y,Y,Approved,0.17,Australia
APP046474,Asia,China,F1,Paris Consulate,18-05-2018,02-06-2018,15,23-08-2018,97,16,TechSolutions,1311,20648,27,Bachelor's,Y,Y,Approved,0.11,China
APP046475,South America,Chile,Work (Other),Paris Consulate,29-10-2018,13-11-2018,15,12-01-2019,75,0,BuildIt,186,29987,21,High School,Y,N,Approved,0.214,Chile
APP046476,South America,Chile,Tourist,Chicago Consulate,20-08-2018,25-08-2018,5,15-10-2018,56,7,N/A,0,0,60,Master's,Y,N,Denied,0.493,N/A
APP046477,Oceania,Australia,Business,Toronto Consulate,09-07-2020,12-07-2020,3,23-09-2020,76,8,MediHealth,408,17043,35,Master's,Y,Y,Denied,0.244,Australia
APP046478,Asia,Philippines,Business,San Francisco Consulate,30-04-2021,12-05-2021,12,29-05-2021,29,0,FinServ,239,15982,48,Diploma,Y,N,Approved,0.253,Philippines
APP046479,Oceania,New Zealand,Work (Other),Tokyo Consulate,15-05-2020,28-05-2020,13,01-09-2020,109,8,FinServ,309,60946,26,High School,Y,Y,Approved,0.197,New Zealand
APP046480,Oceania,New Zealand,Family,Berlin Consulate,14-02-2018,06-03-2018,20,12-05-2018,87,6,FinServ,3487,30665,34,Bachelor's,Y,Y,Approved,0.129,New Zealand
APP046481,Asia,China,Family,Dubai Consulate,22-06-2024,27-07-2024,35,11-10-2024,111,2,EduWorld,531,25685,33,Diploma,Y,N,Withdrawn,0.177,China
APP046482,Europe,Poland,J1,Hyderabad Consulate,06-12-2024,20-12-2024,14,11-02-2025,67,13,TechSolutions,2475,15240,27,High School,Y,N,Denied,0.19,Poland
APP046483,Asia,Pakistan,F1,New York Consulate,15-03-2024,29-03-2024,14,30-05-2024,76,3,EduWorld,548,5003,20,Bachelor's,N,Y,Denied,0.167,Pakistan
APP046484,North America,Mexico,Business,Delhi Consulate,18-06-2025,11-07-2025,23,21-06-2025,3,0,EduWorld,541,25833,32,Bachelor's,N,Y,Approved,0.219,Mexico
APP046485,North America,USA,B1/B2,San Francisco Consulate,30-03-2018,01-04-2018,2,28-05-2018,59,6,BuildIt,2712,27229,42,Bachelor's,Y,Y,Withdrawn,0.329,USA
APP046486,Oceania,Australia,Tourist,Hyderabad Consulate,15-08-2024,31-08-2024,16,20-10-2024,66,22,InfoCorp,48,17520,30,High School,Y,Y,Approved,0.241,Australia
APP046487,Oceania,New Zealand,H4,Chennai Consulate,30-04-2018,14-05-2018,14,07-06-2018,38,2,N/A,0,0,27,Diploma,Y,N,Denied,0.219,N/A
APP046488,Oceania,New Zealand,Work (Other),New York Consulate,09-06-2024,14-06-2024,5,17-09-2024,100,4,BuildIt,135,30639,24,Bachelor's,Y,N,Approved,0.173,New Zealand
APP046489,Oceania,New Zealand,Work (Other),Bangalore Consulate,08-06-2022,04-07-2022,26,16-09-2022,100,2,FinServ,705,62376,31,High School,Y,N,Approved,0.123,New Zealand
APP046490,Oceania,Australia,Family,London Consulate,31-12-2024,21-01-2025,21,03-04-2025,93,2,MediHealth,598,25407,28,Bachelor's,Y,Y,Approved,0.125,Australia
APP046491,Europe,Italy,Family,San Francisco Consulate,25-01-2023,01-02-2023,7,23-04-2023,88,0,TechSolutions,181,14633,21,Bachelor's,Y,Y,Approved,0.259,Italy
APP046492,South America,Colombia,Family,Hyderabad Consulate,11-05-2019,17-05-2019,6,02-08-2019,83,0,GlobalHire,514,23967,42,Bachelor's,Y,N,Approved,0.125,Colombia
APP046493,Africa,Egypt,Tourist,London Consulate,16-02-2025,24-02-2025,8,21-02-2025,5,0,GlobalHire,5367,30352,24,Bachelor's,Y,Y,Approved,0.261,Egypt
APP046494,Oceania,New Zealand,Student (Other),Chicago Consulate,29-01-2023,20-02-2023,22,30-04-2023,91,3,FinServ,307,6099,17,Diploma,Y,N,Withdrawn,0.153,New Zealand
APP046495,Africa,Ghana,Family,Dubai Consulate,08-11-2023,16-11-2023,8,30-12-2023,52,0,N/A,0,0,46,Bachelor's,N,Y,Approved,0.203,N/A
APP046496,Africa,South Africa,H1B,Delhi Consulate,21-07-2023,05-08-2023,15,05-11-2023,107,1,N/A,0,0,27,Master's,Y,Y,Approved,0.182,N/A
APP046497,Asia,UAE,Family,Hyderabad Consulate,26-04-2025,19-05-2025,23,25-08-2025,121,0,MediHealth,382,11692,51,Bachelor's,N,Y,Approved,0.186,UAE
APP046498,Europe,Spain,J1,Hyderabad Consulate,20-05-2025,21-05-2025,1,17-07-2025,58,11,N/A,0,0,33,High School,Y,Y,Approved,0.262,N/A
APP046499,Asia,Bangladesh,F1,San Francisco Consulate,04-04-2018,22-04-2018,18,26-05-2018,52,0,TechSolutions,1560,22137,18,Bachelor's,N,N,Approved,0.311,Bangladesh
APP046500,Oceania,Australia,Student (Other),London Consulate,27-08-2020,20-09-2020,24,12-12-2020,107,8,N/A,0,0,19,Master's,Y,N,Approved,0.169,N/A
APP046501,Africa,Kenya,H4,Berlin Consulate,27-11-2024,10-12-2024,13,10-02-2025,75,3,EduWorld,74,21409,38,Bachelor's,Y,Y,Approved,0.194,Kenya
APP046502,South America,Brazil,Family,Paris Consulate,31-10-2024,29-11-2024,29,20-02-2025,112,1,TechSolutions,280,25407,45,Master's,N,Y,Approved,0.138,Brazil
APP046503,Oceania,New Zealand,B1/B2,New York Consulate,10-02-2024,20-02-2024,10,01-03-2024,20,5,BuildIt,134,21969,32,Bachelor's,Y,N,Withdrawn,0.242,New Zealand
APP046504,South America,Brazil,F1,Paris Consulate,28-08-2024,04-09-2024,7,07-01-2025,132,17,BuildIt,237,15845,27,Bachelor's,N,Y,Approved,0.133,Brazil
APP046505,Asia,Bangladesh,H1B,London Consulate,27-05-2018,03-06-2018,7,10-11-2018,167,1,N/A,0,0,23,Bachelor's,N,Y,Denied,0.056,N/A
APP046506,South America,Brazil,Tourist,Tokyo Consulate,22-11-2023,14-12-2023,22,05-01-2024,44,0,MediHealth,860,13683,18,Bachelor's,N,N,Approved,0.223,Brazil
APP046507,Africa,Egypt,H1B,Sydney Consulate,16-10-2024,04-11-2024,19,10-02-2025,117,11,N/A,0,0,25,Bachelor's,Y,Y,Approved,0.265,N/A
APP046508,South America,Colombia,J1,Paris Consulate,21-06-2020,10-07-2020,19,14-08-2020,54,0,N/A,0,0,30,High School,Y,Y,Approved,0.152,N/A
APP046509,Oceania,Australia,H4,San Francisco Consulate,13-10-2023,28-10-2023,15,16-01-2024,95,7,TechSolutions,463,30863,43,PhD,N,Y,Approved,0.161,Australia
APP046510,Oceania,Australia,H4,Bangalore Consulate,26-04-2021,03-05-2021,7,03-07-2021,68,16,MediHealth,796,6830,35,Master's,Y,Y,Approved,0.183,Australia
APP046511,South America,Brazil,Student (Other),Paris Consulate,10-11-2022,30-11-2022,20,18-02-2023,100,3,BuildIt,890,12960,21,PhD,Y,N,Approved,0.318,Brazil
APP046512,Europe,France,L1,Chicago Consulate,13-12-2021,18-12-2021,5,04-04-2022,112,3,BuildIt,230,45376,30,PhD,N,Y,Denied,0.135,France
APP046513,Oceania,New Zealand,Work (Other),San Francisco Consulate,01-04-2018,11-04-2018,10,09-07-2018,99,5,EduWorld,245,38879,30,Master's,Y,Y,Approved,0.339,New Zealand
APP046514,Africa,Kenya,H4,Berlin Consulate,09-12-2024,15-12-2024,6,07-03-2025,88,0,EduWorld,567,16869,20,High School,N,Y,Approved,0.141,Kenya
APP046515,Europe,France,F1,Paris Consulate,15-02-2020,09-03-2020,23,17-06-2020,123,14,GlobalHire,419,13181,18,High School,Y,Y,Approved,0.107,France
APP046516,Oceania,New Zealand,H4,San Francisco Consulate,08-11-2021,06-12-2021,28,08-02-2022,92,6,InfoCorp,537,24636,35,Bachelor's,Y,Y,Approved,0.127,New Zealand
APP046517,South America,Argentina,Work (Other),Dubai Consulate,06-08-2020,28-08-2020,22,01-12-2020,117,3,N/A,0,0,25,Diploma,Y,N,Approved,0.171,N/A
APP046518,North America,Canada,Tourist,Hyderabad Consulate,10-02-2024,05-03-2024,24,31-03-2024,50,5,BuildIt,124,23277,18,Bachelor's,Y,Y,Denied,0.224,Canada
APP046519,Asia,Philippines,H1B,Chennai Consulate,09-07-2024,21-07-2024,12,13-12-2024,157,15,EduWorld,87,55270,25,Master's,N,N,Approved,0.129,Philippines
APP046520,Europe,Spain,H1B,New York Consulate,23-02-2023,28-02-2023,5,10-07-2023,137,1,GlobalHire,188,43313,35,Bachelor's,N,N,Approved,0.141,Spain
APP046521,Oceania,New Zealand,B1/B2,Paris Consulate,12-12-2024,22-12-2024,10,19-01-2025,38,1,BuildIt,669,5522,34,Master's,N,Y,Approved,0.217,New Zealand
APP046522,Europe,Netherlands,Tourist,Chicago Consulate,25-01-2021,14-02-2021,20,17-04-2021,82,2,InfoCorp,170,13914,41,Bachelor's,N,N,Approved,0.153,Netherlands
APP046523,Oceania,Australia,Family,Toronto Consulate,03-04-2018,17-04-2018,14,11-08-2018,130,20,GlobalHire,77,19192,25,Bachelor's,Y,N,Approved,0.085,Australia
APP046524,Europe,Poland,L1,Bangalore Consulate,08-02-2019,12-02-2019,4,15-05-2019,96,1,GlobalHire,200,71683,32,Diploma,Y,Y,Approved,0.107,Poland
APP046525,Europe,Netherlands,F1,Delhi Consulate,28-10-2021,30-10-2021,2,24-02-2022,119,2,BuildIt,179,11752,22,Bachelor's,N,N,Approved,0.165,Netherlands
APP046526,North America,Mexico,B1/B2,San Francisco Consulate,26-10-2018,19-11-2018,24,21-11-2018,26,12,TechSolutions,1272,29099,34,Bachelor's,N,Y,Approved,0.25,Mexico
